# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503163127
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_60936_2-1060	OTHER	0.003755	0.001242	0.001293	0.993710	
megahit_60965_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60966_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60967_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60968_2-847	OTHER	0.016401	0.077578	0.004094	0.901926	
megahit_60970_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60971_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60972_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60973_2-1324	OTHER	0.006867	0.002344	0.000476	0.990313	
megahit_60992_2-499	OTHER	0.009651	0.048397	0.002152	0.939801	
megahit_61112_368-1015	OTHER	0.003571	0.001362	0.000394	0.994673	
megahit_61113_368-1015	OTHER	0.003571	0.001362	0.000394	0.994673	
megahit_61113_1371-1859	OTHER	0.015206	0.001408	0.002150	0.981236	
megahit_61113_1898-2263	OTHER	0.027220	0.001351	0.010719	0.960711	
megahit_61113_4423-5313	OTHER	0.012372	0.131501	0.057914	0.798213	
megahit_61115_368-835	OTHER	0.003571	0.001362	0.000394	0.994673	
megahit_61125_1-1014	LIPO(Sec/SPII)	0.386744	0.001385	0.389528	0.222343	CS pos: 21-22. LAG-SI. Pr: 0.3066
megahit_61126_1-1014	LIPO(Sec/SPII)	0.386744	0.001385	0.389528	0.222343	CS pos: 21-22. LAG-SI. Pr: 0.3066
megahit_61129_1684-4131	SP(Sec/SPI)	0.544324	0.000384	0.425316	0.029976	CS pos: 20-21. AFS-QK. Pr: 0.4653
megahit_61131_1685-4132	SP(Sec/SPI)	0.544324	0.000384	0.425316	0.029976	CS pos: 20-21. AFS-QK. Pr: 0.4653
megahit_61135_1-2064	SP(Sec/SPI)	0.623139	0.288520	0.013774	0.074568	CS pos: 38-39. GMS-QN. Pr: 0.7747
megahit_61151_2400-3350	OTHER	0.018285	0.047259	0.006069	0.928387	
megahit_61152_2438-3349	OTHER	0.018285	0.047259	0.006069	0.928387	
megahit_61179_21-491	OTHER	0.030278	0.013434	0.014654	0.941633	
megahit_61246_1-618	OTHER	0.033122	0.030730	0.005647	0.930500	
megahit_61269_370-657	OTHER	0.018158	0.000516	0.001096	0.980230	
megahit_61320_71-1099	OTHER	0.003391	0.000615	0.000649	0.995345	
megahit_61387_313-1149	OTHER	0.003946	0.000601	0.000942	0.994512	
megahit_61403_210-518	OTHER	0.018834	0.034097	0.015411	0.931658	
megahit_61405_313-1095	OTHER	0.020670	0.000453	0.000981	0.977896	
megahit_61413_105-2471	OTHER	0.005759	0.010576	0.000701	0.982964	
megahit_61434_2-1084	OTHER	0.007379	0.001641	0.003705	0.987275	
megahit_61466_2-499	OTHER	0.004329	0.001215	0.000826	0.993629	
megahit_61480_351-797	OTHER	0.003953	0.001903	0.001146	0.992998	
megahit_61481_31-798	SP(Sec/SPI)	0.960742	0.000347	0.027997	0.010914	CS pos: 18-19. VFS-QE. Pr: 0.9534
megahit_61481_795-2063	OTHER	0.000448	0.000091	0.000556	0.998905	
megahit_61482_1-477	OTHER	0.010832	0.001037	0.001017	0.987114	
megahit_61513_7-414	OTHER	0.010737	0.023720	0.000790	0.964753	
megahit_61578_62-829	OTHER	0.002427	0.004905	0.000634	0.992034	
megahit_61578_881-1678	OTHER	0.020123	0.005141	0.004031	0.970705	
megahit_61581_319-1101	OTHER	0.002127	0.004026	0.000584	0.993263	
megahit_61582_111-653	OTHER	0.001785	0.005458	0.000341	0.992417	
megahit_61585_59-1138	OTHER	0.006040	0.000294	0.000709	0.992957	
megahit_61624_658-1182	OTHER	0.002975	0.000198	0.000528	0.996298	
megahit_61624_1198-1620	SP(Sec/SPI)	0.929094	0.000145	0.069481	0.001280	CS pos: 18-19. ANS-QT. Pr: 0.8191
megahit_61624_1623-2249	OTHER	0.007813	0.005737	0.000992	0.985457	
megahit_61776_2-541	OTHER	0.004570	0.007313	0.000810	0.987307	
megahit_61892_3-959	OTHER	0.015224	0.002452	0.001666	0.980658	
megahit_61912_3-383	OTHER	0.005701	0.008089	0.000512	0.985697	
megahit_61933_116-1732	OTHER	0.014217	0.005894	0.007972	0.971917	
megahit_61934_253-1869	OTHER	0.014217	0.005894	0.007972	0.971917	
megahit_61935_3-245	OTHER	0.007639	0.004842	0.000564	0.986955	
megahit_61935_334-1950	OTHER	0.014217	0.005894	0.007972	0.971917	
megahit_62021_1-279	LIPO(Sec/SPII)	0.001348	0.000063	0.998392	0.000198	CS pos: 19-20. LSA-CG. Pr: 0.9989
megahit_62047_2-460	OTHER	0.005643	0.166829	0.001471	0.826057	
megahit_62047_411-554	OTHER	0.014602	0.018356	0.004506	0.962537	
megahit_62060_2-460	OTHER	0.015143	0.048983	0.002604	0.933270	
megahit_62065_1-2187	OTHER	0.101190	0.004042	0.200281	0.694487	
megahit_62065_2232-3506	TAT(Tat/SPI)	0.000185	0.999454	0.000096	0.000265	CS pos: 45-46. ASA-AP. Pr: 0.9573
megahit_62077_423-1811	SP(Sec/SPI)	0.630126	0.000942	0.266281	0.102651	CS pos: 23-24. SYG-DD. Pr: 0.5491
megahit_62082_433-1611	SP(Sec/SPI)	0.724555	0.000233	0.273962	0.001249	CS pos: 19-20. ALA-QD. Pr: 0.7183
megahit_62082_1655-2695	OTHER	0.352859	0.153043	0.005239	0.488858	
megahit_62082_2744-4036	OTHER	0.045839	0.008303	0.040919	0.904938	
megahit_62090_436-1065	OTHER	0.030945	0.002993	0.002512	0.963551	
megahit_62202_267-1421	OTHER	0.002466	0.002991	0.000435	0.994108	
megahit_62223_2-475	OTHER	0.004358	0.001235	0.001447	0.992960	
megahit_62223_515-2314	OTHER	0.054744	0.002520	0.005075	0.937661	
megahit_62249_991-1977	SP(Sec/SPI)	0.842356	0.000841	0.025203	0.131600	CS pos: 20-21. SFS-QE. Pr: 0.7024
megahit_62293_272-1300	OTHER	0.037319	0.005041	0.001732	0.955908	
megahit_62293_2068-2466	OTHER	0.016182	0.001075	0.000369	0.982374	
megahit_62294_1077-2387	OTHER	0.006666	0.003022	0.001427	0.988885	
megahit_62294_2392-3420	OTHER	0.037319	0.005041	0.001732	0.955908	
megahit_62299_2-508	OTHER	0.002877	0.000977	0.000828	0.995318	
megahit_62299_654-1130	OTHER	0.287415	0.012555	0.006539	0.693491	
megahit_62300_2-511	OTHER	0.002877	0.000977	0.000828	0.995318	
megahit_62301_2-511	OTHER	0.002877	0.000977	0.000828	0.995318	
megahit_62301_1055-1531	OTHER	0.287415	0.012555	0.006539	0.693491	
megahit_62525_510-1028	OTHER	0.000913	0.000190	0.000754	0.998143	
megahit_62530_764-1282	OTHER	0.000913	0.000190	0.000754	0.998143	
megahit_62545_2-523	OTHER	0.195691	0.036018	0.005180	0.763111	
megahit_62605_3-386	OTHER	0.003091	0.002325	0.000433	0.994151	
megahit_62671_1001-2644	OTHER	0.019090	0.001822	0.007430	0.971658	
megahit_62672_2-1096	OTHER	0.011965	0.001470	0.004872	0.981694	
megahit_62678_2-712	LIPO(Sec/SPII)	0.001170	0.000194	0.996311	0.002324	CS pos: 13-14. FVG-CQ. Pr: 0.9980
megahit_62707_2-415	OTHER	0.004323	0.001604	0.001250	0.992823	
megahit_62730_1-771	OTHER	0.004453	0.000883	0.000832	0.993832	
megahit_62757_2-1150	SP(Sec/SPI)	0.925199	0.002117	0.026126	0.046557	CS pos: 27-28. ASA-SD. Pr: 0.5765
megahit_62765_183-1454	OTHER	0.067749	0.001107	0.012190	0.918955	
megahit_62768_66-314	OTHER	0.002313	0.004657	0.000259	0.992771	
megahit_62769_66-314	OTHER	0.002313	0.004657	0.000259	0.992771	
megahit_62774_84-476	OTHER	0.004863	0.003082	0.001229	0.990825	
megahit_62794_97-1716	TAT(Tat/SPI)	0.031124	0.665857	0.010452	0.292567	CS pos: 39-40. ARV-AV. Pr: 0.2089
megahit_62795_853-2472	TAT(Tat/SPI)	0.031124	0.665857	0.010452	0.292567	CS pos: 39-40. ARV-AV. Pr: 0.2089
megahit_62909_2-883	OTHER	0.010147	0.002523	0.001233	0.986098	
megahit_62939_169-1521	OTHER	0.260633	0.003155	0.029589	0.706623	
megahit_62941_169-1503	OTHER	0.260633	0.003155	0.029589	0.706623	
megahit_62947_1-1239	TAT(Tat/SPI)	0.034122	0.961663	0.000323	0.003891	CS pos: 39-40. AFA-AA. Pr: 0.8441
megahit_62947_1281-3383	LIPO(Sec/SPII)	0.215640	0.001742	0.628187	0.154431	CS pos: 19-20. TMQ-CA. Pr: 0.5351
megahit_62948_2-364	SP(Sec/SPI)	0.567444	0.056781	0.333702	0.042074	CS pos: 35-36. AHA-LP. Pr: 0.2787
megahit_62948_491-1969	TAT(Tat/SPI)	0.034122	0.961663	0.000323	0.003891	CS pos: 39-40. AFA-AA. Pr: 0.8441
megahit_62948_2011-4113	LIPO(Sec/SPII)	0.215640	0.001742	0.628187	0.154431	CS pos: 19-20. TMQ-CA. Pr: 0.5351
megahit_62949_509-1987	TAT(Tat/SPI)	0.034122	0.961663	0.000323	0.003891	CS pos: 39-40. AFA-AA. Pr: 0.8441
megahit_62949_2029-4131	LIPO(Sec/SPII)	0.215640	0.001742	0.628187	0.154431	CS pos: 19-20. TMQ-CA. Pr: 0.5351
megahit_62973_2-700	SP(Sec/SPI)	0.969491	0.000646	0.015163	0.014699	CS pos: 21-22. VNA-ND. Pr: 0.9493
megahit_62973_681-1205	OTHER	0.005655	0.000977	0.002980	0.990388	
megahit_63054_2-598	OTHER	0.070897	0.103018	0.013753	0.812332	
megahit_63135_3-350	OTHER	0.007570	0.003386	0.001841	0.987203	
megahit_63137_130-678	OTHER	0.002440	0.000713	0.000196	0.996650	
megahit_63155_2-826	OTHER	0.003015	0.001137	0.000428	0.995420	
megahit_63187_2-556	OTHER	0.003989	0.000543	0.000238	0.995231	
megahit_63191_122-1123	OTHER	0.019549	0.004966	0.008977	0.966508	
megahit_63273_1-477	SP(Sec/SPI)	0.999022	0.000196	0.000543	0.000239	CS pos: 22-23. AFA-QD. Pr: 0.9868
megahit_63292_2027-4981	SP(Sec/SPI)	0.988596	0.000635	0.009987	0.000783	CS pos: 24-25. AQA-LI. Pr: 0.8207
megahit_63307_147-443	SP(Sec/SPI)	0.994312	0.003252	0.001751	0.000685	CS pos: 22-23. ADA-VE. Pr: 0.5533
megahit_63311_2-364	OTHER	0.190735	0.139545	0.013511	0.656209	
megahit_63311_372-605	OTHER	0.000461	0.000140	0.002119	0.997280	
megahit_63312_2-364	OTHER	0.190735	0.139545	0.013511	0.656209	
megahit_63312_372-605	OTHER	0.000461	0.000140	0.002119	0.997280	
megahit_63318_2-598	OTHER	0.002367	0.000850	0.000384	0.996399	
megahit_63361_3-317	OTHER	0.020076	0.001716	0.002887	0.975322	
megahit_63530_3-206	OTHER	0.006012	0.001687	0.001565	0.990736	
megahit_63581_1-1188	OTHER	0.004582	0.009163	0.000673	0.985581	
megahit_63626_1-474	OTHER	0.021954	0.050122	0.013826	0.914097	
megahit_63629_2251-3303	OTHER	0.003930	0.000368	0.000637	0.995065	
megahit_63629_3321-3737	OTHER	0.007668	0.006723	0.000540	0.985069	
megahit_63630_3321-3737	OTHER	0.007668	0.006723	0.000540	0.985069	
megahit_63636_2-928	OTHER	0.002601	0.004731	0.000296	0.992373	
megahit_63652_95-1669	SP(Sec/SPI)	0.964461	0.002086	0.030609	0.002844	CS pos: 25-26. FEA-AG. Pr: 0.5648
megahit_63653_95-529	SP(Sec/SPI)	0.964461	0.002086	0.030609	0.002844	CS pos: 25-26. FEA-AG. Pr: 0.5648
megahit_63677_487-1158	OTHER	0.002130	0.018118	0.000171	0.979581	
megahit_63677_1357-1566	OTHER	0.003599	0.008194	0.000669	0.987538	
megahit_63727_1-867	OTHER	0.220633	0.010432	0.038390	0.730545	
megahit_63806_30-560	SP(Sec/SPI)	0.979948	0.011068	0.003787	0.005197	CS pos: 28-29. AWA-TS. Pr: 0.9110
megahit_63807_102-1175	LIPO(Sec/SPII)	0.000591	0.000081	0.998990	0.000338	CS pos: 22-23. FTA-CS. Pr: 0.9997
megahit_63815_1-411	SP(Sec/SPI)	0.933222	0.003638	0.010995	0.052145	CS pos: 22-23. AGA-DS. Pr: 0.7833
megahit_63903_62-1009	OTHER	0.049599	0.001586	0.002317	0.946498	
megahit_64013_1-753	LIPO(Sec/SPII)	0.195799	0.000462	0.784597	0.019142	CS pos: 13-14. GAS-CV. Pr: 0.7779
megahit_64131_192-890	TAT(Tat/SPI)	0.006104	0.989856	0.003790	0.000249	CS pos: 32-33. VWG-AC. Pr: 0.5356
megahit_64131_908-1150	OTHER	0.006639	0.001847	0.002246	0.989268	
megahit_64131_1140-1988	OTHER	0.002332	0.001005	0.000187	0.996476	
megahit_64189_2-613	SP(Sec/SPI)	0.996491	0.001059	0.001866	0.000584	CS pos: 22-23. ASA-DA. Pr: 0.8161
megahit_64189_848-1207	OTHER	0.011218	0.016953	0.002529	0.969300	
megahit_64190_671-1030	OTHER	0.011218	0.016953	0.002529	0.969300	
megahit_64203_2-895	OTHER	0.096814	0.004251	0.145722	0.753213	
megahit_64204_2-1039	OTHER	0.004619	0.000859	0.000821	0.993702	
megahit_64301_144-359	OTHER	0.002215	0.001054	0.000771	0.995960	
megahit_64312_22-720	OTHER	0.212334	0.043995	0.029443	0.714227	
megahit_64326_3-392	OTHER	0.002856	0.001747	0.000823	0.994574	
megahit_64329_234-395	OTHER	0.040952	0.014748	0.008995	0.935305	
megahit_64329_465-629	SP(Sec/SPI)	0.894497	0.099112	0.001662	0.004730	CS pos: 30-31. AFA-TP. Pr: 0.6366
megahit_64331_73-993	OTHER	0.006295	0.000850	0.002000	0.990856	
megahit_64332_1762-4344	OTHER	0.005154	0.026106	0.000557	0.968182	
megahit_64332_4341-5219	OTHER	0.029075	0.001833	0.005167	0.963924	
megahit_64332_5230-6339	OTHER	0.003952	0.001578	0.001049	0.993421	
megahit_64333_1762-4344	OTHER	0.005154	0.026106	0.000557	0.968182	
megahit_64333_4341-5219	OTHER	0.029075	0.001833	0.005167	0.963924	
megahit_64333_5230-6339	OTHER	0.003952	0.001578	0.001049	0.993421	
megahit_64381_597-980	LIPO(Sec/SPII)	0.001417	0.000051	0.998242	0.000289	CS pos: 17-18. LIA-CA. Pr: 0.9980
megahit_64441_1-690	OTHER	0.004922	0.007009	0.001390	0.986679	
megahit_64455_817-966	OTHER	0.023455	0.003623	0.004982	0.967940	
megahit_64455_977-1159	OTHER	0.014934	0.003769	0.010839	0.970458	
megahit_64456_1170-1418	OTHER	0.020479	0.003433	0.012481	0.963608	
megahit_64491_252-740	OTHER	0.025846	0.001862	0.002290	0.970002	
megahit_64500_1-1437	OTHER	0.015269	0.003106	0.004597	0.977028	
megahit_64638_29-295	OTHER	0.009147	0.002690	0.001880	0.986283	
megahit_64702_1-3588	SP(Sec/SPI)	0.912941	0.054995	0.006107	0.025957	CS pos: 35-36. AMA-QN. Pr: 0.9120
megahit_64718_1-663	OTHER	0.001982	0.002602	0.000257	0.995159	
megahit_64724_128-3091	SP(Sec/SPI)	0.997029	0.000113	0.002348	0.000510	CS pos: 18-19. VKA-QD. Pr: 0.9941
megahit_64724_3121-4392	OTHER	0.112354	0.003302	0.018471	0.865872	
megahit_64725_128-3091	SP(Sec/SPI)	0.997029	0.000113	0.002348	0.000510	CS pos: 18-19. VKA-QD. Pr: 0.9941
megahit_64725_3121-4392	OTHER	0.130989	0.004697	0.026904	0.837411	
megahit_64726_3-2486	OTHER	0.007371	0.009455	0.000807	0.982367	
megahit_64727_3-3455	OTHER	0.007371	0.009455	0.000807	0.982367	
megahit_64733_152-883	OTHER	0.013744	0.007415	0.003992	0.974849	
megahit_64757_1-888	OTHER	0.004375	0.000812	0.000942	0.993871	
megahit_64762_849-1154	OTHER	0.034174	0.015813	0.002090	0.947923	
megahit_64803_76-1620	OTHER	0.010300	0.202985	0.002327	0.784387	
megahit_64810_797-2311	LIPO(Sec/SPII)	0.273086	0.000279	0.721432	0.005202	CS pos: 24-25. MPA-CQ. Pr: 0.7161
megahit_64823_135-3173	SP(Sec/SPI)	0.852211	0.142892	0.002062	0.002836	CS pos: 31-32. AFA-QT. Pr: 0.9501
megahit_64862_95-1147	OTHER	0.001343	0.000907	0.000143	0.997606	
megahit_64866_1-747	SP(Sec/SPI)	0.945973	0.040978	0.009303	0.003745	CS pos: 28-29. ANA-TS. Pr: 0.8600
megahit_64913_10-324	OTHER	0.010554	0.007531	0.003080	0.978835	
megahit_64913_425-517	OTHER	0.065330	0.038515	0.038495	0.857659	
megahit_64916_1803-2588	OTHER	0.031470	0.001302	0.003706	0.963522	
megahit_64916_2610-3353	OTHER	0.109198	0.024112	0.014537	0.852152	
megahit_64917_2610-3353	OTHER	0.109198	0.024112	0.014537	0.852152	
megahit_64918_3-1088	SP(Sec/SPI)	0.982209	0.000195	0.015213	0.002383	CS pos: 19-20. VEA-GR. Pr: 0.9611
megahit_64926_2-508	OTHER	0.003658	0.001939	0.000505	0.993899	
megahit_64926_568-969	OTHER	0.008910	0.001061	0.001355	0.988674	
megahit_64962_82-729	OTHER	0.011993	0.000589	0.008070	0.979348	
megahit_65012_187-603	OTHER	0.001311	0.000121	0.000406	0.998162	
megahit_65039_1-747	OTHER	0.003825	0.000694	0.000430	0.995050	
megahit_65084_2-295	OTHER	0.389720	0.053145	0.072028	0.485108	
megahit_65121_1-882	LIPO(Sec/SPII)	0.002335	0.000137	0.996448	0.001081	CS pos: 22-23. SFG-CN. Pr: 0.9981
megahit_65122_3-842	OTHER	0.092468	0.005188	0.007483	0.894861	
megahit_65125_1-579	OTHER	0.014837	0.001926	0.002075	0.981161	
megahit_65137_3-386	OTHER	0.004380	0.002394	0.000492	0.992733	
megahit_65138_3-386	OTHER	0.004380	0.002394	0.000492	0.992733	
megahit_65203_3-923	OTHER	0.408833	0.034987	0.015563	0.540617	
megahit_65235_3-734	OTHER	0.017412	0.014744	0.001421	0.966423	
megahit_65235_736-2064	OTHER	0.054333	0.124169	0.003796	0.817703	
megahit_65272_2-619	OTHER	0.043103	0.152602	0.002125	0.802170	
megahit_65344_1-663	OTHER	0.002660	0.014162	0.000591	0.982587	
megahit_65344_690-1310	OTHER	0.007867	0.009070	0.004448	0.978615	
megahit_65346_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65346_1782-3431	LIPO(Sec/SPII)	0.000755	0.000069	0.998891	0.000285	CS pos: 19-20. ISA-CD. Pr: 0.9997
megahit_65346_3527-4462	LIPO(Sec/SPII)	0.000961	0.000051	0.998784	0.000204	CS pos: 19-20. FSA-CE. Pr: 0.9994
megahit_65347_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65347_1782-3431	LIPO(Sec/SPII)	0.000755	0.000069	0.998891	0.000285	CS pos: 19-20. ISA-CD. Pr: 0.9997
megahit_65347_3527-4462	LIPO(Sec/SPII)	0.000951	0.000058	0.998762	0.000229	CS pos: 19-20. FSA-CE. Pr: 0.9994
megahit_65348_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65349_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65350_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65351_1-1758	OTHER	0.012008	0.023552	0.002360	0.962080	
megahit_65351_1782-3431	LIPO(Sec/SPII)	0.000755	0.000069	0.998891	0.000285	CS pos: 19-20. ISA-CD. Pr: 0.9997
megahit_65379_759-1385	OTHER	0.097110	0.001471	0.002974	0.898445	
megahit_65391_120-383	OTHER	0.010133	0.003772	0.000832	0.985262	
megahit_65391_434-841	OTHER	0.009136	0.001175	0.001264	0.988425	
megahit_65417_3-1361	OTHER	0.001210	0.000253	0.000271	0.998267	
megahit_65447_762-1091	SP(Sec/SPI)	0.998523	0.000083	0.001202	0.000192	CS pos: 19-20. AWA-TD. Pr: 0.9772
megahit_65457_121-369	OTHER	0.002215	0.002944	0.000484	0.994356	
megahit_65476_2106-2465	OTHER	0.001726	0.000216	0.000357	0.997701	
megahit_65539_2-1006	SP(Sec/SPI)	0.984703	0.001851	0.012484	0.000962	CS pos: 28-29. SQA-QD. Pr: 0.9687
megahit_65548_538-1410	OTHER	0.004891	0.002866	0.000370	0.991873	
megahit_65614_2-1324	SP(Sec/SPI)	0.988324	0.000170	0.011084	0.000422	CS pos: 20-21. AVA-QS. Pr: 0.8445
megahit_65625_98-298	OTHER	0.018439	0.001858	0.001295	0.978407	
megahit_65642_2-1063	OTHER	0.055912	0.004717	0.005757	0.933614	
megahit_65678_65-313	OTHER	0.015003	0.015810	0.002571	0.966616	
megahit_65697_155-1774	OTHER	0.002261	0.000748	0.000315	0.996677	
megahit_65697_1790-2137	OTHER	0.009071	0.001092	0.000863	0.988974	
megahit_65697_2151-2483	OTHER	0.014531	0.009755	0.003597	0.972117	
megahit_65698_155-505	OTHER	0.002261	0.000748	0.000315	0.996677	
megahit_65709_1-342	OTHER	0.005869	0.000978	0.000980	0.992174	
megahit_65742_1-930	OTHER	0.004704	0.005066	0.001190	0.989040	
megahit_65758_311-703	OTHER	0.000560	0.000065	0.002956	0.996419	
megahit_65819_32-655	OTHER	0.000564	0.000265	0.000768	0.998404	
megahit_65819_657-1448	LIPO(Sec/SPII)	0.000704	0.000096	0.998745	0.000455	CS pos: 18-19. LSA-CV. Pr: 0.9997
megahit_65820_221-2689	OTHER	0.000564	0.000265	0.000768	0.998404	
megahit_65820_2691-3482	LIPO(Sec/SPII)	0.000704	0.000096	0.998745	0.000455	CS pos: 18-19. LSA-CV. Pr: 0.9997
megahit_65847_3-1487	OTHER	0.006506	0.001346	0.001835	0.990313	
megahit_65848_58-1581	OTHER	0.006506	0.001346	0.001835	0.990313	
megahit_65886_3-1106	OTHER	0.009325	0.014706	0.001808	0.974161	
megahit_65886_1116-2081	SP(Sec/SPI)	0.949443	0.001726	0.041894	0.006937	CS pos: 27-28. CLA-EN. Pr: 0.9200
megahit_65889_378-1718	OTHER	0.005336	0.001402	0.002494	0.990769	
megahit_66071_1059-1508	OTHER	0.004456	0.000704	0.001023	0.993818	
megahit_66081_8-427	LIPO(Sec/SPII)	0.007487	0.000093	0.991831	0.000588	CS pos: 19-20. CAG-CN. Pr: 0.9801
megahit_66081_424-1338	OTHER	0.005191	0.002076	0.000709	0.992024	
megahit_66081_1367-1765	OTHER	0.004672	0.002876	0.000591	0.991861	
megahit_66083_81-719	LIPO(Sec/SPII)	0.007487	0.000093	0.991831	0.000588	CS pos: 19-20. CAG-CN. Pr: 0.9801
megahit_66083_716-1630	OTHER	0.005191	0.002076	0.000709	0.992024	
megahit_66083_1659-2057	OTHER	0.004672	0.002876	0.000591	0.991861	
megahit_66088_1-525	OTHER	0.020970	0.002380	0.000553	0.976097	
megahit_66139_2-3145	OTHER	0.010191	0.001584	0.001788	0.986437	
megahit_66164_20-217	OTHER	0.007977	0.019068	0.001492	0.971462	
megahit_66165_20-217	OTHER	0.007977	0.019068	0.001492	0.971462	
megahit_66275_49-396	OTHER	0.003946	0.020162	0.000930	0.974961	
megahit_66280_2-1828	OTHER	0.056993	0.194084	0.094553	0.654370	
megahit_66306_38-751	OTHER	0.010391	0.039966	0.002934	0.946709	
megahit_66360_129-1574	OTHER	0.012910	0.019707	0.002875	0.964509	
megahit_66362_129-1574	OTHER	0.012910	0.019707	0.002875	0.964509	
megahit_66362_1575-2228	OTHER	0.006302	0.002540	0.001913	0.989245	
megahit_66384_2-2056	SP(Sec/SPI)	0.940957	0.000448	0.040424	0.018172	CS pos: 26-27. GMS-QT. Pr: 0.7180
megahit_66500_996-1718	OTHER	0.003114	0.000166	0.000410	0.996310	
megahit_66503_1-321	OTHER	0.016562	0.014436	0.010538	0.958464	
megahit_66505_450-1286	SP(Sec/SPI)	0.920776	0.061753	0.011386	0.006086	CS pos: 29-30. ASA-SF. Pr: 0.8897
megahit_66506_326-1162	SP(Sec/SPI)	0.920776	0.061753	0.011386	0.006086	CS pos: 29-30. ASA-SF. Pr: 0.8897
megahit_66507_450-1286	SP(Sec/SPI)	0.920776	0.061753	0.011386	0.006086	CS pos: 29-30. ASA-SF. Pr: 0.8897
megahit_66507_1299-1889	SP(Sec/SPI)	0.976275	0.001771	0.017418	0.004536	CS pos: 23-24. ASA-SL. Pr: 0.7019
megahit_66507_1948-2733	OTHER	0.236855	0.048093	0.006986	0.708066	
megahit_66508_3-1616	OTHER	0.003122	0.000999	0.002570	0.993308	
megahit_66509_137-487	OTHER	0.008658	0.002643	0.001304	0.987395	
megahit_66511_97-789	OTHER	0.008689	0.002428	0.001150	0.987733	
megahit_66525_2-217	OTHER	0.009274	0.002271	0.001760	0.986695	
megahit_66526_2-184	OTHER	0.017595	0.003488	0.002526	0.976391	
megahit_66538_1-639	SP(Sec/SPI)	0.635073	0.196295	0.025237	0.143395	CS pos: 24-25. AKA-GY. Pr: 0.6627
megahit_66581_28-588	OTHER	0.007501	0.012620	0.000447	0.979433	
megahit_66582_28-588	OTHER	0.007501	0.012620	0.000447	0.979433	
megahit_66618_661-1515	OTHER	0.001687	0.000780	0.000294	0.997239	
megahit_66618_1496-2665	OTHER	0.004005	0.006532	0.000669	0.988795	
megahit_66619_662-1516	OTHER	0.001687	0.000780	0.000294	0.997239	
megahit_66619_1497-1835	OTHER	0.002323	0.001517	0.000543	0.995617	
megahit_66620_661-1515	OTHER	0.001687	0.000780	0.000294	0.997239	
megahit_66620_1496-1834	OTHER	0.002323	0.001517	0.000543	0.995617	
megahit_66621_661-1515	OTHER	0.001687	0.000780	0.000294	0.997239	
megahit_66621_1496-2728	OTHER	0.004005	0.006532	0.000669	0.988795	
megahit_66649_1-519	OTHER	0.006375	0.023961	0.004256	0.965408	
megahit_66649_497-913	OTHER	0.011905	0.000664	0.003676	0.983755	
megahit_66649_917-1774	OTHER	0.022562	0.000511	0.007225	0.969702	
megahit_66649_1978-2184	OTHER	0.010627	0.001318	0.002318	0.985737	
megahit_66650_1-519	OTHER	0.006375	0.023961	0.004256	0.965408	
megahit_66650_497-913	OTHER	0.011905	0.000664	0.003676	0.983755	
megahit_66667_923-1693	OTHER	0.007675	0.000365	0.000944	0.991015	
megahit_66668_1774-2544	OTHER	0.007675	0.000365	0.000944	0.991015	
megahit_66668_2555-3730	OTHER	0.119240	0.062881	0.020431	0.797448	
megahit_66669_2-184	OTHER	0.020771	0.008956	0.010374	0.959899	
megahit_66672_261-1097	OTHER	0.002253	0.000425	0.000471	0.996851	
megahit_66672_1277-2092	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66673_18-569	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66674_261-1097	OTHER	0.002253	0.000425	0.000471	0.996851	
megahit_66674_1277-2092	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66675_2-403	OTHER	0.014854	0.005022	0.002133	0.977991	
megahit_66675_584-988	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66676_261-1097	OTHER	0.002253	0.000425	0.000471	0.996851	
megahit_66677_257-1093	OTHER	0.002253	0.000425	0.000471	0.996851	
megahit_66677_1273-2088	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66678_257-1093	OTHER	0.002253	0.000425	0.000471	0.996851	
megahit_66678_1273-2088	OTHER	0.014113	0.011211	0.005071	0.969605	
megahit_66684_1-432	OTHER	0.009709	0.013836	0.003308	0.973146	
megahit_66695_2-349	OTHER	0.032697	0.077061	0.011078	0.879164	
megahit_66727_1065-2024	OTHER	0.014066	0.001154	0.001532	0.983248	
