# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503165355
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_228101_388-1023	OTHER	0.207232	0.012634	0.031329	0.748805	
megahit_228112_1-1488	SP(Sec/SPI)	0.820809	0.002447	0.014876	0.161867	CS pos: 15-16. ASA-DI. Pr: 0.6756
megahit_228112_1646-2437	SP(Sec/SPI)	0.920175	0.002191	0.039997	0.037637	CS pos: 23-24. AMG-LS. Pr: 0.7603
megahit_228114_1-1488	SP(Sec/SPI)	0.820809	0.002447	0.014876	0.161867	CS pos: 15-16. ASA-DI. Pr: 0.6756
megahit_228114_1542-2438	SP(Sec/SPI)	0.920175	0.002191	0.039997	0.037637	CS pos: 23-24. AMG-LS. Pr: 0.7603
megahit_228115_1-1488	SP(Sec/SPI)	0.820809	0.002447	0.014876	0.161867	CS pos: 15-16. ASA-DI. Pr: 0.6756
megahit_228115_1556-2452	SP(Sec/SPI)	0.920175	0.002191	0.039997	0.037637	CS pos: 23-24. AMG-LS. Pr: 0.7603
megahit_228120_3-209	OTHER	0.003006	0.004831	0.000327	0.991836	
megahit_228136_128-952	OTHER	0.005033	0.001888	0.000636	0.992443	
megahit_228137_128-952	OTHER	0.005033	0.001888	0.000636	0.992443	
megahit_228148_2-802	SP(Sec/SPI)	0.993201	0.000257	0.006266	0.000276	CS pos: 25-26. ASA-DV. Pr: 0.9154
megahit_228156_35-754	OTHER	0.035949	0.012752	0.009390	0.941908	
megahit_228182_2-883	OTHER	0.002834	0.000302	0.000359	0.996505	
megahit_228183_2-883	OTHER	0.002834	0.000302	0.000359	0.996505	
megahit_228186_2-286	OTHER	0.001378	0.000270	0.002555	0.995796	
megahit_228186_290-3040	OTHER	0.046832	0.001748	0.006881	0.944539	
megahit_228202_2376-3047	OTHER	0.014341	0.000878	0.003726	0.981056	
megahit_228205_1-672	OTHER	0.014341	0.000878	0.003726	0.981056	
megahit_228236_160-648	SP(Sec/SPI)	0.694947	0.001865	0.075965	0.227222	CS pos: 15-16. LSA-KE. Pr: 0.5245
megahit_228238_493-801	OTHER	0.009934	0.001419	0.003852	0.984795	
megahit_228249_3-869	OTHER	0.055357	0.001084	0.012996	0.930564	
megahit_228255_69-1004	OTHER	0.002768	0.005410	0.000625	0.991197	
megahit_228260_82-528	SP(Sec/SPI)	0.998371	0.000513	0.000702	0.000414	CS pos: 23-24. AHA-AL. Pr: 0.9766
megahit_228272_1394-1837	OTHER	0.015846	0.005554	0.010246	0.968354	
megahit_228272_1869-2402	OTHER	0.001678	0.000195	0.000680	0.997448	
megahit_228320_3-95	OTHER	0.086157	0.038524	0.040125	0.835193	
megahit_228509_2-604	SP(Sec/SPI)	0.741816	0.001954	0.110533	0.145697	CS pos: 18-19. TNA-PE. Pr: 0.4999
megahit_228520_852-1079	OTHER	0.009742	0.000533	0.001597	0.988128	
megahit_228574_499-657	OTHER	0.015586	0.000914	0.003900	0.979600	
megahit_228574_654-1001	SP(Sec/SPI)	0.900100	0.000371	0.083722	0.015807	CS pos: 20-21. AFS-QN. Pr: 0.8238
megahit_228583_1-513	LIPO(Sec/SPII)	0.002351	0.000077	0.997081	0.000491	CS pos: 16-17. LIS-CQ. Pr: 0.9980
megahit_228583_516-878	OTHER	0.003137	0.000212	0.002268	0.994383	
megahit_228607_2620-2832	OTHER	0.002584	0.001541	0.000586	0.995290	
megahit_228607_2896-3510	OTHER	0.045172	0.006599	0.010526	0.937703	
megahit_228608_2321-2533	OTHER	0.002584	0.001541	0.000586	0.995290	
megahit_228608_2597-3211	OTHER	0.045172	0.006599	0.010526	0.937703	
megahit_228654_1-948	OTHER	0.002020	0.000382	0.000477	0.997120	
megahit_228662_2-463	OTHER	0.074869	0.001568	0.006989	0.916574	
megahit_228663_29-445	OTHER	0.196305	0.004515	0.017647	0.781533	
megahit_228665_45-977	SP(Sec/SPI)	0.996498	0.000513	0.002394	0.000596	CS pos: 26-27. ASA-DV. Pr: 0.9614
megahit_228689_1368-3641	OTHER	0.005110	0.008097	0.000754	0.986039	
megahit_228690_862-1353	OTHER	0.008710	0.008162	0.001985	0.981143	
megahit_228690_1368-3641	OTHER	0.005110	0.008097	0.000754	0.986039	
megahit_228696_3-434	TAT(Tat/SPI)	0.243539	0.745741	0.001965	0.008755	CS pos: 36-37. AQA-DV. Pr: 0.8448
megahit_228730_1-957	OTHER	0.002028	0.003837	0.002915	0.991220	
megahit_228754_2-253	OTHER	0.033848	0.078501	0.004082	0.883568	
megahit_228793_97-570	OTHER	0.069164	0.000723	0.005213	0.924900	
megahit_228821_1-1170	OTHER	0.003436	0.010329	0.000363	0.985871	
megahit_228822_1-1290	OTHER	0.003436	0.010329	0.000363	0.985871	
megahit_228823_1-1515	OTHER	0.003344	0.010860	0.000347	0.985448	
megahit_228840_53-2326	OTHER	0.134951	0.002686	0.002475	0.859888	
megahit_228898_3-587	OTHER	0.003048	0.003634	0.000597	0.992721	
megahit_228941_107-727	OTHER	0.000464	0.000311	0.002809	0.996416	
megahit_228967_31-630	SP(Sec/SPI)	0.844900	0.001158	0.151223	0.002718	CS pos: 19-20. AAA-QR. Pr: 0.6754
megahit_229050_3-1091	OTHER	0.005142	0.002522	0.000322	0.992013	
megahit_229086_104-889	OTHER	0.027479	0.001875	0.002857	0.967790	
megahit_229086_886-1626	OTHER	0.002873	0.000879	0.000382	0.995867	
megahit_229086_2684-3847	SP(Sec/SPI)	0.995912	0.001490	0.001958	0.000640	CS pos: 24-25. AYA-NL. Pr: 0.9759
megahit_229086_4777-5388	OTHER	0.011515	0.000875	0.001924	0.985686	
megahit_229087_104-889	OTHER	0.027479	0.001875	0.002857	0.967790	
megahit_229087_886-1626	OTHER	0.002873	0.000879	0.000382	0.995867	
megahit_229087_1690-2661	SP(Sec/SPI)	0.997005	0.000318	0.001980	0.000697	CS pos: 23-24. LYA-ET. Pr: 0.9387
megahit_229087_2684-3847	SP(Sec/SPI)	0.995912	0.001490	0.001958	0.000640	CS pos: 24-25. AYA-NL. Pr: 0.9759
megahit_229087_4191-4628	SP(Sec/SPI)	0.982977	0.005153	0.007693	0.004177	CS pos: 25-26. AVA-EG. Pr: 0.7385
megahit_229087_4776-5387	OTHER	0.011515	0.000875	0.001924	0.985686	
megahit_229118_1569-1949	OTHER	0.003591	0.001274	0.000317	0.994819	
megahit_229118_2356-3075	OTHER	0.085363	0.002460	0.020513	0.891664	
megahit_229119_156-875	OTHER	0.216508	0.003659	0.021435	0.758398	
megahit_229121_2153-2533	OTHER	0.003591	0.001274	0.000317	0.994819	
megahit_229122_261-980	OTHER	0.214312	0.003616	0.021055	0.761017	
megahit_229124_3-485	OTHER	0.012527	0.000622	0.001303	0.985548	
megahit_229129_98-472	OTHER	0.119589	0.003465	0.008223	0.868722	
megahit_229129_488-1237	OTHER	0.030968	0.003094	0.002527	0.963410	
megahit_229134_1150-2169	OTHER	0.002528	0.000529	0.000211	0.996732	
megahit_229180_2-1768	LIPO(Sec/SPII)	0.102731	0.005125	0.739223	0.152921	CS pos: 23-24. GQA-CE. Pr: 0.8030
megahit_229180_1782-2945	OTHER	0.053272	0.006882	0.002135	0.937711	
megahit_229181_1782-3035	OTHER	0.003810	0.000887	0.000683	0.994620	
megahit_229183_1-411	LIPO(Sec/SPII)	0.112417	0.006539	0.650186	0.230859	CS pos: 23-24. GQA-CE. Pr: 0.7141
megahit_229184_1-1062	OTHER	0.003810	0.000887	0.000683	0.994620	
megahit_229186_1782-3110	OTHER	0.010918	0.002340	0.002582	0.984160	
megahit_229242_10907-11887	OTHER	0.006950	0.004123	0.000897	0.988029	
megahit_229252_335-994	OTHER	0.000409	0.000206	0.001185	0.998199	
megahit_229253_3-695	OTHER	0.049726	0.025904	0.002755	0.921615	
megahit_229255_444-1274	SP(Sec/SPI)	0.971295	0.000286	0.025277	0.003141	CS pos: 19-20. SNA-QT. Pr: 0.8204
megahit_229255_1334-1960	OTHER	0.003055	0.002679	0.000379	0.993887	
megahit_229255_2804-3730	OTHER	0.049726	0.025904	0.002755	0.921615	
megahit_229257_225-854	OTHER	0.002843	0.002948	0.000324	0.993885	
megahit_229257_1698-2624	OTHER	0.049726	0.025904	0.002755	0.921615	
megahit_229258_1695-2621	OTHER	0.049726	0.025904	0.002755	0.921615	
megahit_229261_1-669	OTHER	0.022857	0.012121	0.005427	0.959595	
megahit_229355_185-649	OTHER	0.007930	0.001277	0.001404	0.989389	
megahit_229379_109-327	OTHER	0.009784	0.000502	0.001563	0.988151	
megahit_229381_109-609	OTHER	0.012178	0.000635	0.002227	0.984960	
megahit_229381_635-895	OTHER	0.020417	0.143847	0.005035	0.830701	
megahit_229399_3-275	OTHER	0.344706	0.000517	0.005814	0.648962	
megahit_229399_278-835	OTHER	0.001312	0.000242	0.003013	0.995433	
megahit_229399_835-2067	OTHER	0.021895	0.000296	0.005743	0.972066	
megahit_229405_124-204	OTHER	0.079911	0.009501	0.033624	0.876964	
megahit_229412_35-1111	SP(Sec/SPI)	0.998863	0.000167	0.000771	0.000199	CS pos: 23-24. ALA-DA. Pr: 0.9931
megahit_229413_38-1114	SP(Sec/SPI)	0.998045	0.000502	0.001179	0.000273	CS pos: 23-24. ALA-QA. Pr: 0.9644
megahit_229414_38-1114	SP(Sec/SPI)	0.998863	0.000167	0.000771	0.000199	CS pos: 23-24. ALA-DA. Pr: 0.9931
megahit_229415_35-1096	SP(Sec/SPI)	0.998479	0.000190	0.001065	0.000267	CS pos: 23-24. ALA-DG. Pr: 0.9792
megahit_229416_38-1099	SP(Sec/SPI)	0.998479	0.000190	0.001065	0.000267	CS pos: 23-24. ALA-DG. Pr: 0.9792
megahit_229417_2-955	SP(Sec/SPI)	0.997370	0.000278	0.001416	0.000936	CS pos: 23-24. TYA-DE. Pr: 0.9913
megahit_229417_984-2708	SP(Sec/SPI)	0.987763	0.010994	0.000876	0.000366	CS pos: 24-25. ASA-QE. Pr: 0.9771
megahit_229417_2830-3345	OTHER	0.003869	0.001013	0.000475	0.994643	
megahit_229418_36-1031	OTHER	0.332738	0.026993	0.023422	0.616847	
megahit_229419_3-557	OTHER	0.018003	0.004697	0.004657	0.972642	
megahit_229419_857-2233	OTHER	0.332738	0.026993	0.023422	0.616847	
megahit_229457_3-371	OTHER	0.003944	0.000612	0.000690	0.994754	
megahit_229459_3-545	OTHER	0.073076	0.340417	0.007373	0.579133	
megahit_229460_1106-1435	OTHER	0.020352	0.004507	0.002683	0.972458	
megahit_229460_1448-1996	OTHER	0.002500	0.008007	0.000358	0.989135	
megahit_229460_2076-3197	OTHER	0.005520	0.001830	0.003296	0.989354	
megahit_229460_3276-4889	OTHER	0.004030	0.007590	0.000447	0.987933	
megahit_229460_4977-5297	OTHER	0.006229	0.004567	0.000845	0.988359	
megahit_229460_5374-6210	OTHER	0.056975	0.069325	0.021199	0.852501	
megahit_229461_60-389	OTHER	0.002500	0.008007	0.000358	0.989135	
megahit_229461_469-1590	OTHER	0.005520	0.001830	0.003296	0.989354	
megahit_229461_1669-2010	OTHER	0.015818	0.001400	0.001981	0.980801	
megahit_229462_3-1271	OTHER	0.004030	0.007590	0.000447	0.987933	
megahit_229462_1359-1679	OTHER	0.006229	0.004567	0.000845	0.988359	
megahit_229462_1756-3438	OTHER	0.004030	0.007590	0.000447	0.987933	
megahit_229462_3526-3846	OTHER	0.006229	0.004567	0.000845	0.988359	
megahit_229462_3923-4759	OTHER	0.056975	0.069325	0.021199	0.852501	
megahit_229498_3-1475	OTHER	0.028736	0.011680	0.004258	0.955326	
megahit_229499_3-1475	OTHER	0.028736	0.011680	0.004258	0.955326	
megahit_229507_5134-5967	OTHER	0.004795	0.000514	0.002252	0.992439	
megahit_229524_2-715	OTHER	0.002702	0.000706	0.000308	0.996284	
megahit_229525_142-528	SP(Sec/SPI)	0.413168	0.141087	0.055349	0.390396	CS pos: 33-34. AGA-AG. Pr: 0.0851
megahit_229527_142-387	OTHER	0.022798	0.000605	0.006369	0.970228	
megahit_229538_2-205	OTHER	0.033762	0.003034	0.003446	0.959759	
megahit_229538_242-1105	OTHER	0.007259	0.022441	0.001856	0.968444	
megahit_229540_2-559	OTHER	0.007259	0.022441	0.001856	0.968444	
megahit_229567_3-398	OTHER	0.001784	0.000822	0.000409	0.996985	
megahit_229568_1-252	OTHER	0.032536	0.046682	0.008563	0.912219	
megahit_229573_2-433	OTHER	0.195388	0.003590	0.004476	0.796546	
megahit_229588_1343-1768	OTHER	0.004152	0.000327	0.002006	0.993514	
megahit_229591_1552-1977	OTHER	0.004152	0.000327	0.002006	0.993514	
megahit_229608_2651-4723	LIPO(Sec/SPII)	0.000860	0.000066	0.998913	0.000161	CS pos: 18-19. LAG-CG. Pr: 0.9996
megahit_229614_2-589	OTHER	0.010112	0.006623	0.001285	0.981980	
megahit_229623_2-901	OTHER	0.007750	0.020159	0.000444	0.971648	
megahit_229623_1023-1412	OTHER	0.005150	0.001144	0.000282	0.993425	
megahit_229623_1461-2558	OTHER	0.229450	0.009108	0.012252	0.749190	
megahit_229625_773-1870	OTHER	0.229450	0.009108	0.012252	0.749190	
megahit_229628_2-901	OTHER	0.007750	0.020159	0.000444	0.971648	
megahit_229628_1023-1412	OTHER	0.005150	0.001144	0.000282	0.993425	
megahit_229629_2-901	OTHER	0.007750	0.020159	0.000444	0.971648	
megahit_229629_1023-1412	OTHER	0.005150	0.001144	0.000282	0.993425	
megahit_229630_127-888	OTHER	0.009204	0.002120	0.000978	0.987698	
megahit_229669_163-597	SP(Sec/SPI)	0.996132	0.001068	0.002403	0.000398	CS pos: 24-25. AQA-AG. Pr: 0.9505
megahit_229669_643-1212	SP(Sec/SPI)	0.972548	0.001271	0.023363	0.002818	CS pos: 23-24. ASA-DN. Pr: 0.9280
megahit_229673_163-597	SP(Sec/SPI)	0.996132	0.001068	0.002403	0.000398	CS pos: 24-25. AQA-AG. Pr: 0.9505
megahit_229674_643-1212	SP(Sec/SPI)	0.972548	0.001271	0.023363	0.002818	CS pos: 23-24. ASA-DN. Pr: 0.9280
megahit_229717_3-341	OTHER	0.036649	0.006265	0.000572	0.956514	
megahit_229717_1165-1389	OTHER	0.011531	0.003080	0.004717	0.980673	
megahit_229718_3-341	OTHER	0.036649	0.006265	0.000572	0.956514	
megahit_229718_389-592	OTHER	0.001898	0.000491	0.002056	0.995556	
megahit_229722_30-587	SP(Sec/SPI)	0.858560	0.000866	0.006206	0.134367	CS pos: 18-19. ALA-AE. Pr: 0.8685
megahit_229722_591-1121	OTHER	0.003775	0.000634	0.000736	0.994855	
megahit_229724_30-602	SP(Sec/SPI)	0.829814	0.000774	0.038818	0.130595	CS pos: 18-19. AMA-AS. Pr: 0.8480
megahit_229724_607-1143	OTHER	0.019406	0.000690	0.002188	0.977716	
megahit_229726_54-917	OTHER	0.072117	0.000743	0.012874	0.914266	
megahit_229726_1147-1989	SP(Sec/SPI)	0.516891	0.003550	0.032653	0.446906	CS pos: 31-32. SSA-KY. Pr: 0.3428
megahit_229726_2075-2908	OTHER	0.242139	0.002697	0.025589	0.729575	
megahit_229726_3056-4075	OTHER	0.004676	0.000724	0.000701	0.993899	
megahit_229727_3-917	OTHER	0.001665	0.000415	0.001109	0.996811	
megahit_229727_1147-1989	SP(Sec/SPI)	0.516891	0.003550	0.032653	0.446906	CS pos: 31-32. SSA-KY. Pr: 0.3428
megahit_229727_2075-2467	OTHER	0.242139	0.002697	0.025589	0.729575	
megahit_229743_427-1044	OTHER	0.023127	0.018315	0.005624	0.952934	
megahit_229743_1061-1810	OTHER	0.308410	0.039078	0.146673	0.505839	
megahit_229744_29-553	OTHER	0.005112	0.000848	0.000433	0.993607	
megahit_229744_1294-2043	OTHER	0.308410	0.039078	0.146673	0.505839	
megahit_229745_29-553	OTHER	0.005112	0.000848	0.000433	0.993607	
megahit_229745_660-1277	OTHER	0.023127	0.018315	0.005624	0.952934	
megahit_229745_1294-1851	OTHER	0.010415	0.000671	0.001291	0.987622	
megahit_229747_1-444	OTHER	0.043691	0.016103	0.010267	0.929940	
megahit_229748_211-783	OTHER	0.137659	0.005199	0.013195	0.843947	
megahit_229748_999-1760	OTHER	0.154328	0.020403	0.040268	0.785001	
megahit_229749_1-1440	OTHER	0.035463	0.002044	0.029002	0.933491	
megahit_229750_39-812	OTHER	0.050113	0.002039	0.061185	0.886663	
megahit_229751_1-1494	OTHER	0.043323	0.034831	0.032843	0.889003	
megahit_229756_897-1394	OTHER	0.013968	0.001390	0.008412	0.976230	
megahit_229766_15848-16390	OTHER	0.004998	0.002076	0.001370	0.991556	
megahit_229768_6669-7211	OTHER	0.004998	0.002076	0.001370	0.991556	
megahit_229777_1-690	OTHER	0.041035	0.001265	0.006013	0.951687	
megahit_229778_1184-3388	OTHER	0.003377	0.001603	0.000942	0.994077	
megahit_229778_3637-3843	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229778_3897-4922	OTHER	0.009304	0.013292	0.001240	0.976164	
megahit_229779_1184-3388	OTHER	0.003377	0.001603	0.000942	0.994077	
megahit_229779_3637-3843	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229779_3897-4922	OTHER	0.009304	0.013292	0.001240	0.976164	
megahit_229780_555-1580	OTHER	0.009304	0.013292	0.001240	0.976164	
megahit_229780_1634-1840	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229781_315-521	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229782_145-1116	OTHER	0.006232	0.001444	0.001089	0.991236	
megahit_229783_555-1580	OTHER	0.009304	0.013292	0.001240	0.976164	
megahit_229783_1634-1840	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229784_1634-1840	OTHER	0.028454	0.061595	0.017256	0.892696	
megahit_229784_2089-4293	OTHER	0.003377	0.001603	0.000942	0.994077	
megahit_229811_21-689	OTHER	0.012863	0.037167	0.001028	0.948941	
megahit_229811_845-2872	OTHER	0.018157	0.003088	0.005858	0.972897	
megahit_229812_21-689	OTHER	0.012863	0.037167	0.001028	0.948941	
megahit_229812_845-1645	OTHER	0.013812	0.009410	0.001624	0.975154	
megahit_229828_2-289	OTHER	0.012764	0.001644	0.001703	0.983889	
megahit_229845_2-610	OTHER	0.010760	0.002071	0.001272	0.985897	
megahit_229852_2-199	OTHER	0.003534	0.001738	0.000605	0.994124	
megahit_229853_2-199	OTHER	0.003534	0.001738	0.000605	0.994124	
megahit_229857_88-903	OTHER	0.430454	0.000472	0.066374	0.502700	
megahit_229861_141-1040	OTHER	0.093609	0.000250	0.003390	0.902751	
megahit_229861_1195-1830	OTHER	0.055988	0.002765	0.019228	0.922019	
megahit_229863_837-1343	SP(Sec/SPI)	0.985918	0.000485	0.012063	0.001534	CS pos: 23-24. ANA-QK. Pr: 0.9663
megahit_229864_837-1343	SP(Sec/SPI)	0.985918	0.000485	0.012063	0.001534	CS pos: 23-24. ANA-QK. Pr: 0.9663
megahit_229904_3-362	OTHER	0.070210	0.156057	0.011392	0.762341	
megahit_229906_3-206	OTHER	0.047163	0.092578	0.014028	0.846231	
megahit_229908_3-206	OTHER	0.047686	0.199902	0.020956	0.731456	
megahit_230115_2319-3416	OTHER	0.034004	0.001791	0.006163	0.958042	
megahit_230118_3-629	OTHER	0.004781	0.006188	0.000424	0.988608	
megahit_230120_89-415	OTHER	0.009511	0.003690	0.001228	0.985571	
megahit_230123_1-741	OTHER	0.006413	0.004729	0.000549	0.988308	
megahit_230141_2-1267	OTHER	0.027448	0.002403	0.004634	0.965515	
megahit_230142_55-237	OTHER	0.013754	0.007419	0.002053	0.976774	
megahit_230149_1-357	OTHER	0.013128	0.034207	0.000971	0.951695	
megahit_230163_21400-21660	SP(Sec/SPI)	0.995006	0.000514	0.003449	0.001031	CS pos: 20-21. VLA-NG. Pr: 0.9512
megahit_230165_2-565	OTHER	0.105994	0.006759	0.008694	0.878552	
megahit_230169_21402-21662	SP(Sec/SPI)	0.995006	0.000514	0.003449	0.001031	CS pos: 20-21. VLA-NG. Pr: 0.9512
megahit_230170_22123-22383	SP(Sec/SPI)	0.995006	0.000514	0.003449	0.001031	CS pos: 20-21. VLA-NG. Pr: 0.9512
megahit_230173_2-1027	OTHER	0.003602	0.013081	0.000267	0.983050	
megahit_230174_2-1027	OTHER	0.003602	0.013081	0.000267	0.983050	
megahit_230191_11824-12822	OTHER	0.014352	0.000702	0.000758	0.984188	
megahit_230215_629-2182	OTHER	0.014326	0.016327	0.001913	0.967434	
megahit_230216_629-2182	OTHER	0.014326	0.016327	0.001913	0.967434	
megahit_230218_629-2182	OTHER	0.014326	0.016327	0.001913	0.967434	
megahit_230272_274-786	OTHER	0.003636	0.013371	0.000665	0.982328	
megahit_230284_18-395	OTHER	0.007639	0.006540	0.000820	0.985001	
megahit_230284_467-721	OTHER	0.022706	0.175407	0.000943	0.800944	
megahit_230375_2-1219	OTHER	0.039500	0.000955	0.016488	0.943057	
megahit_230378_2-1219	OTHER	0.039500	0.000955	0.016488	0.943057	
megahit_230380_3-386	OTHER	0.008470	0.000749	0.001033	0.989748	
megahit_230394_58-717	OTHER	0.010248	0.002473	0.001249	0.986031	
megahit_230395_1190-1882	SP(Sec/SPI)	0.991876	0.000228	0.006064	0.001832	CS pos: 18-19. VKA-QN. Pr: 0.9677
megahit_230395_1882-2301	OTHER	0.002556	0.005848	0.000402	0.991193	
megahit_230395_2301-3959	OTHER	0.028288	0.001603	0.304994	0.665115	
megahit_230422_686-1189	OTHER	0.013856	0.010599	0.005180	0.970365	
megahit_230448_2-655	OTHER	0.077268	0.004763	0.011469	0.906500	
megahit_230544_302-847	OTHER	0.006911	0.000849	0.000878	0.991362	
megahit_230544_862-1743	OTHER	0.025455	0.000863	0.003964	0.969718	
megahit_230560_29-544	SP(Sec/SPI)	0.975080	0.001806	0.019246	0.003868	CS pos: 27-28. VVA-QD. Pr: 0.9538
megahit_230601_58-855	LIPO(Sec/SPII)	0.004621	0.000131	0.994913	0.000335	CS pos: 19-20. LTA-CA. Pr: 0.9959
megahit_230634_1-585	OTHER	0.009559	0.001773	0.001289	0.987380	
megahit_230687_3-818	OTHER	0.006781	0.002430	0.001041	0.989749	
megahit_230722_505-900	OTHER	0.003344	0.000633	0.000320	0.995703	
megahit_230744_456-1154	OTHER	0.031826	0.000623	0.002147	0.965404	
megahit_230748_1-1074	OTHER	0.012826	0.010158	0.001951	0.975065	
megahit_230749_132-836	OTHER	0.009602	0.009980	0.001207	0.979210	
megahit_230752_576-1073	OTHER	0.013220	0.026685	0.001020	0.959075	
megahit_230831_396-1400	OTHER	0.064368	0.006790	0.009789	0.919053	
megahit_230833_3-2651	OTHER	0.060272	0.017152	0.004550	0.918026	
megahit_230835_3-2651	OTHER	0.060272	0.017152	0.004550	0.918026	
megahit_230836_1-2037	OTHER	0.013470	0.035319	0.000820	0.950392	
megahit_230848_2-403	OTHER	0.008221	0.011282	0.000990	0.979507	
megahit_230848_459-746	OTHER	0.001423	0.001895	0.000173	0.996509	
megahit_230849_207-1661	OTHER	0.080784	0.076522	0.017696	0.824998	
megahit_230849_3184-3471	OTHER	0.001423	0.001895	0.000173	0.996509	
megahit_230850_2266-3630	OTHER	0.048592	0.025795	0.003852	0.921761	
megahit_230851_788-2242	OTHER	0.080784	0.076522	0.017696	0.824998	
megahit_230851_2257-3708	OTHER	0.008057	0.010909	0.000923	0.980111	
megahit_230851_3764-4051	OTHER	0.001423	0.001895	0.000173	0.996509	
megahit_230982_2-619	OTHER	0.021646	0.003784	0.004056	0.970513	
megahit_230984_155-1021	OTHER	0.021646	0.003784	0.004056	0.970513	
megahit_230985_56-1288	SP(Sec/SPI)	0.976416	0.008815	0.013461	0.001307	CS pos: 27-28. ASA-LF. Pr: 0.8300
megahit_230985_1371-1898	OTHER	0.003536	0.010152	0.000802	0.985510	
megahit_230985_2041-3354	OTHER	0.003169	0.001797	0.000463	0.994571	
megahit_230985_3410-4324	OTHER	0.023929	0.004419	0.009889	0.961763	
megahit_230987_2-385	OTHER	0.011346	0.025322	0.004260	0.959072	
megahit_230987_1968-2612	OTHER	0.009733	0.001318	0.000627	0.988323	
megahit_230988_2-385	OTHER	0.011346	0.025322	0.004260	0.959072	
megahit_230988_493-1014	OTHER	0.007636	0.000583	0.001620	0.990162	
megahit_230989_2-385	OTHER	0.011346	0.025322	0.004260	0.959072	
megahit_231099_3-257	OTHER	0.005392	0.002850	0.000665	0.991093	
megahit_231147_3-698	LIPO(Sec/SPII)	0.006992	0.000105	0.992527	0.000377	CS pos: 16-17. LVG-CA. Pr: 0.9935
megahit_231150_3-647	OTHER	0.030063	0.069636	0.009650	0.890651	
megahit_231195_2-751	SP(Sec/SPI)	0.968986	0.010892	0.018912	0.001210	CS pos: 30-31. ADA-QE. Pr: 0.3904
megahit_231220_1-522	SP(Sec/SPI)	0.674039	0.014716	0.013967	0.297279	CS pos: 17-18. AVA-ER. Pr: 0.6204
megahit_231222_1-696	SP(Sec/SPI)	0.674039	0.014716	0.013967	0.297279	CS pos: 17-18. AVA-ER. Pr: 0.6204
megahit_231253_2-643	OTHER	0.088923	0.005828	0.015014	0.890234	
megahit_231255_2-814	OTHER	0.019670	0.002407	0.005058	0.972865	
megahit_231287_303-752	OTHER	0.008642	0.007804	0.001533	0.982020	
megahit_231312_3-1172	OTHER	0.028334	0.001243	0.006266	0.964157	
megahit_231312_1169-2488	SP(Sec/SPI)	0.679380	0.000533	0.172270	0.147817	CS pos: 20-21. CLA-EV. Pr: 0.6286
megahit_231312_2498-3490	LIPO(Sec/SPII)	0.274200	0.000892	0.387106	0.337802	CS pos: 17-18. SHL-CD. Pr: 0.3515
megahit_231312_3494-4516	OTHER	0.090498	0.002858	0.024698	0.881946	
megahit_231313_2498-3490	LIPO(Sec/SPII)	0.274200	0.000892	0.387106	0.337802	CS pos: 17-18. SHL-CD. Pr: 0.3515
megahit_231314_96-1415	SP(Sec/SPI)	0.679380	0.000533	0.172270	0.147817	CS pos: 20-21. CLA-EV. Pr: 0.6286
megahit_231314_2421-3443	OTHER	0.090498	0.002858	0.024698	0.881946	
megahit_231338_1-981	OTHER	0.026305	0.004619	0.008034	0.961042	
megahit_231347_1-816	OTHER	0.007591	0.001902	0.004100	0.986407	
megahit_231347_809-2314	OTHER	0.011208	0.005062	0.002692	0.981038	
megahit_231355_2-943	OTHER	0.006195	0.020857	0.000522	0.972426	
megahit_231356_2-367	OTHER	0.006195	0.020857	0.000522	0.972426	
megahit_231399_332-2716	OTHER	0.049612	0.004519	0.011214	0.934656	
megahit_231487_3-773	OTHER	0.017216	0.014892	0.001087	0.966805	
megahit_231565_449-5044	OTHER	0.016226	0.020580	0.058908	0.904286	
megahit_231566_23-5041	OTHER	0.082152	0.000899	0.019591	0.897358	
megahit_231567_23-4984	OTHER	0.082152	0.000899	0.019591	0.897358	
megahit_231572_2-640	OTHER	0.008896	0.008581	0.001764	0.980759	
megahit_231841_104-343	OTHER	0.009568	0.010898	0.000576	0.978958	
megahit_231842_1-1461	OTHER	0.012265	0.003249	0.001934	0.982552	
megahit_231971_1-1095	OTHER	0.032846	0.029997	0.005234	0.931922	
megahit_231972_1-1095	OTHER	0.026599	0.013147	0.004678	0.955576	
megahit_231987_512-1075	OTHER	0.002717	0.001042	0.000428	0.995812	
megahit_231988_81-701	OTHER	0.000484	0.000176	0.000855	0.998485	
megahit_231988_832-2028	OTHER	0.001177	0.000300	0.001011	0.997512	
megahit_231989_1063-1659	OTHER	0.001273	0.000225	0.003018	0.995485	
megahit_231989_1790-3811	OTHER	0.001177	0.000300	0.001011	0.997512	
megahit_231989_3896-4291	LIPO(Sec/SPII)	0.001218	0.000080	0.998519	0.000184	CS pos: 17-18. LVG-CK. Pr: 0.9991
