# SignalP-5.0	Organism: Gram-negative	Timestamp: 20230503164320
# ID	Prediction	SP(Sec/SPI)	TAT(Tat/SPI)	LIPO(Sec/SPII)	OTHER	CS Position
megahit_139169_1867-2550	OTHER	0.011256	0.000788	0.001311	0.986645	
megahit_139191_3-524	OTHER	0.017758	0.010936	0.026402	0.944904	
megahit_139192_3-524	OTHER	0.017758	0.010936	0.026402	0.944904	
megahit_139253_287-1315	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139255_287-1315	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139255_3111-4418	OTHER	0.304809	0.008226	0.047315	0.639650	
megahit_139255_4461-5549	SP(Sec/SPI)	0.495449	0.001367	0.010156	0.493028	CS pos: 16-17. TLA-EN. Pr: 0.4206
megahit_139256_765-1793	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139257_287-1315	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139258_765-1793	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139258_2059-2571	OTHER	0.004766	0.000911	0.000281	0.994043	
megahit_139258_3589-4896	OTHER	0.304809	0.008226	0.047315	0.639650	
megahit_139260_287-1315	SP(Sec/SPI)	0.996899	0.000250	0.002447	0.000405	CS pos: 21-22. VSA-ET. Pr: 0.9779
megahit_139297_64-756	OTHER	0.129714	0.005146	0.146517	0.718623	
megahit_139298_227-877	OTHER	0.010163	0.002478	0.001088	0.986272	
megahit_139298_969-1682	LIPO(Sec/SPII)	0.029793	0.006286	0.768088	0.195833	CS pos: 37-38. SVG-CQ. Pr: 0.7704
megahit_139298_1700-2935	OTHER	0.129714	0.005146	0.146517	0.718623	
megahit_139299_227-877	OTHER	0.010163	0.002478	0.001088	0.986272	
megahit_139299_969-1682	LIPO(Sec/SPII)	0.032935	0.005400	0.768824	0.192840	CS pos: 37-38. SVG-CQ. Pr: 0.7718
megahit_139299_1700-2935	OTHER	0.129714	0.005146	0.146517	0.718623	
megahit_139307_3-467	OTHER	0.009675	0.004746	0.001038	0.984540	
megahit_139308_572-1117	OTHER	0.084857	0.066286	0.015854	0.833003	
megahit_139309_981-1526	OTHER	0.084857	0.066286	0.015854	0.833003	
megahit_139320_3-1520	OTHER	0.003238	0.000452	0.000611	0.995699	
megahit_139320_1717-3081	OTHER	0.044798	0.028142	0.068789	0.858271	
megahit_139353_3-416	OTHER	0.003874	0.002340	0.000329	0.993456	
megahit_139354_3-416	OTHER	0.003874	0.002340	0.000329	0.993456	
megahit_139363_2-430	OTHER	0.003271	0.004653	0.000507	0.991569	
megahit_139373_432-1817	OTHER	0.005598	0.002471	0.000662	0.991269	
megahit_139373_1866-3224	OTHER	0.071437	0.066355	0.013229	0.848979	
megahit_139375_432-1790	OTHER	0.071437	0.066355	0.013229	0.848979	
megahit_139375_1839-3224	OTHER	0.005598	0.002471	0.000662	0.991269	
megahit_139376_432-1817	OTHER	0.005598	0.002471	0.000662	0.991269	
megahit_139376_1866-3224	OTHER	0.071437	0.066355	0.013229	0.848979	
megahit_139401_195-320	OTHER	0.124924	0.049281	0.036233	0.789562	
megahit_139423_3320-3733	OTHER	0.006932	0.000393	0.000676	0.991999	
megahit_139423_3779-5656	OTHER	0.137369	0.042317	0.013015	0.807298	
megahit_139425_3320-3733	OTHER	0.006932	0.000393	0.000676	0.991999	
megahit_139427_1366-1668	OTHER	0.041591	0.025644	0.011753	0.921012	
megahit_139461_1249-1755	OTHER	0.004702	0.001738	0.000731	0.992829	
megahit_139462_1249-1755	OTHER	0.004702	0.001738	0.000731	0.992829	
megahit_139513_2-718	OTHER	0.028208	0.035340	0.008927	0.927525	
megahit_139752_3-776	OTHER	0.001406	0.000150	0.002460	0.995983	
megahit_139765_46-528	OTHER	0.063625	0.006342	0.024220	0.905813	
megahit_139782_2-1552	OTHER	0.006455	0.006881	0.000765	0.985899	
megahit_139798_334-723	OTHER	0.000272	0.000091	0.000936	0.998701	
megahit_139801_1075-2562	OTHER	0.004406	0.021327	0.000605	0.973662	
megahit_139802_486-2564	OTHER	0.004406	0.021327	0.000605	0.973662	
megahit_139891_2-187	OTHER	0.115119	0.058481	0.015372	0.811028	
megahit_139891_192-773	OTHER	0.007130	0.000617	0.000683	0.991571	
megahit_139910_177-1445	SP(Sec/SPI)	0.994980	0.001127	0.003008	0.000885	CS pos: 25-26. LQA-EE. Pr: 0.7397
megahit_139910_1456-1824	OTHER	0.090571	0.002684	0.023881	0.882864	
megahit_139946_283-1128	OTHER	0.025994	0.001051	0.003164	0.969792	
megahit_139947_283-1128	OTHER	0.025994	0.001051	0.003164	0.969792	
megahit_139986_3-1274	OTHER	0.003558	0.002761	0.000451	0.993230	
megahit_139986_1305-2153	OTHER	0.008354	0.007147	0.000574	0.983925	
megahit_139986_2180-4399	OTHER	0.002530	0.000392	0.006614	0.990463	
megahit_139986_4488-5027	OTHER	0.060053	0.319549	0.006562	0.613836	
megahit_139988_1-258	OTHER	0.004038	0.002460	0.000383	0.993119	
megahit_139988_336-476	OTHER	0.026998	0.027779	0.011386	0.933837	
megahit_140028_422-2401	OTHER	0.014275	0.029478	0.001224	0.955023	
megahit_140043_1-1227	SP(Sec/SPI)	0.655379	0.332829	0.002184	0.009608	CS pos: 33-34. VFA-QD. Pr: 0.9727
megahit_140052_1-606	SP(Sec/SPI)	0.556361	0.002340	0.016342	0.424957	CS pos: 13-14. VQA-VE. Pr: 0.4767
megahit_140086_1-246	OTHER	0.018390	0.008095	0.003883	0.969632	
megahit_140193_1-1158	OTHER	0.005539	0.008304	0.000950	0.985207	
megahit_140193_1501-3435	OTHER	0.390340	0.088373	0.016189	0.505098	
megahit_140194_1-840	OTHER	0.390340	0.088373	0.016189	0.505098	
megahit_140195_1-501	OTHER	0.031053	0.043519	0.007926	0.917502	
megahit_140196_1-540	OTHER	0.031053	0.043519	0.007926	0.917502	
megahit_140196_553-1311	OTHER	0.006775	0.023154	0.000736	0.969334	
megahit_140196_1392-2237	OTHER	0.006723	0.004004	0.001371	0.987901	
megahit_140196_2297-3811	OTHER	0.027402	0.002406	0.023728	0.946464	
megahit_140196_3852-5786	OTHER	0.390340	0.088373	0.016189	0.505098	
megahit_140218_2-679	OTHER	0.047600	0.044784	0.002855	0.904762	
megahit_140218_782-1921	OTHER	0.005217	0.002102	0.000470	0.992210	
megahit_140219_482-1621	OTHER	0.005217	0.002102	0.000470	0.992210	
megahit_140220_2-679	OTHER	0.047600	0.044784	0.002855	0.904762	
megahit_140220_782-1477	OTHER	0.005217	0.002102	0.000470	0.992210	
megahit_140233_134-577	OTHER	0.002005	0.001098	0.000500	0.996397	
megahit_140233_650-775	OTHER	0.041983	0.126264	0.024145	0.807608	
megahit_140387_2-1573	SP(Sec/SPI)	0.754034	0.018082	0.116553	0.111331	CS pos: 28-29. LNA-QS. Pr: 0.4189
megahit_140441_151-930	OTHER	0.000881	0.000271	0.000891	0.997957	
megahit_140441_1062-2144	LIPO(Sec/SPII)	0.001696	0.000063	0.997841	0.000399	CS pos: 17-18. VSG-CG. Pr: 0.9988
megahit_140562_1-1674	OTHER	0.025305	0.054689	0.002862	0.917144	
megahit_140577_31-2910	SP(Sec/SPI)	0.991633	0.001017	0.006929	0.000421	CS pos: 27-28. SFA-QQ. Pr: 0.9716
megahit_140579_31-2910	SP(Sec/SPI)	0.991633	0.001017	0.006929	0.000421	CS pos: 27-28. SFA-QQ. Pr: 0.9716
megahit_140580_2-1828	SP(Sec/SPI)	0.991633	0.001017	0.006929	0.000421	CS pos: 27-28. SFA-QQ. Pr: 0.9716
megahit_140581_2-1828	SP(Sec/SPI)	0.991633	0.001017	0.006929	0.000421	CS pos: 27-28. SFA-QQ. Pr: 0.9716
megahit_140582_253-3132	SP(Sec/SPI)	0.991347	0.000920	0.007209	0.000524	CS pos: 27-28. TFA-QQ. Pr: 0.9614
megahit_140583_253-3132	SP(Sec/SPI)	0.991347	0.000920	0.007209	0.000524	CS pos: 27-28. TFA-QQ. Pr: 0.9614
megahit_140584_253-3132	SP(Sec/SPI)	0.991347	0.000920	0.007209	0.000524	CS pos: 27-28. TFA-QQ. Pr: 0.9614
megahit_140585_254-1186	SP(Sec/SPI)	0.991347	0.000920	0.007209	0.000524	CS pos: 27-28. TFA-QQ. Pr: 0.9614
megahit_140610_2-457	OTHER	0.003653	0.000819	0.000922	0.994606	
megahit_140653_2-757	OTHER	0.009435	0.001167	0.001610	0.987788	
megahit_140698_1-117	OTHER	0.042965	0.001011	0.023866	0.932158	
megahit_140698_179-316	OTHER	0.015060	0.000702	0.007283	0.976955	
megahit_140701_58-513	OTHER	0.200374	0.005762	0.030571	0.763292	
megahit_140714_3-587	OTHER	0.011223	0.003045	0.001235	0.984497	
megahit_140721_5072-5302	OTHER	0.013625	0.001160	0.004221	0.980995	
megahit_140801_2-607	OTHER	0.005786	0.000842	0.001298	0.992073	
megahit_140802_94-783	SP(Sec/SPI)	0.616750	0.000193	0.379415	0.003642	CS pos: 18-19. SQS-QS. Pr: 0.2903
megahit_140804_2-607	OTHER	0.005786	0.000842	0.001298	0.992073	
megahit_140804_652-846	OTHER	0.011067	0.000289	0.039480	0.949163	
megahit_140805_828-1022	OTHER	0.011067	0.000289	0.039480	0.949163	
megahit_140805_1522-1881	OTHER	0.008525	0.002998	0.000770	0.987706	
megahit_140907_3-851	OTHER	0.056708	0.021908	0.007626	0.913758	
megahit_140908_3-926	OTHER	0.056708	0.021908	0.007626	0.913758	
megahit_140909_3-926	OTHER	0.056708	0.021908	0.007626	0.913758	
megahit_140966_1-687	OTHER	0.007751	0.000314	0.001705	0.990231	
megahit_140967_1466-2935	OTHER	0.004535	0.000477	0.000997	0.993992	
megahit_140967_2998-4092	OTHER	0.015299	0.006797	0.001804	0.976100	
megahit_140968_366-1250	OTHER	0.017063	0.001242	0.000594	0.981102	
megahit_140968_1466-2935	OTHER	0.004535	0.000477	0.000997	0.993992	
megahit_140969_1-687	OTHER	0.007751	0.000314	0.001705	0.990231	
megahit_140969_2870-4339	OTHER	0.004535	0.000477	0.000997	0.993992	
megahit_140972_3-509	OTHER	0.007703	0.002431	0.001532	0.988334	
megahit_141009_2-1426	OTHER	0.009865	0.009328	0.008058	0.972749	
megahit_141031_3-2201	LIPO(Sec/SPII)	0.003637	0.000056	0.996166	0.000140	CS pos: 19-20. MVS-CQ. Pr: 0.9970
megahit_141032_3-836	OTHER	0.046915	0.008257	0.007243	0.937585	
megahit_141043_523-1512	OTHER	0.007629	0.002779	0.000990	0.988602	
megahit_141046_879-1616	SP(Sec/SPI)	0.992824	0.000156	0.006512	0.000509	CS pos: 21-22. ASA-DV. Pr: 0.9749
megahit_141047_62-757	SP(Sec/SPI)	0.994932	0.003377	0.001147	0.000544	CS pos: 31-32. AEA-AT. Pr: 0.9109
megahit_141244_1-213	OTHER	0.009238	0.005520	0.001482	0.983759	
megahit_141246_556-1719	OTHER	0.008141	0.000554	0.004343	0.986963	
megahit_141354_3-1172	LIPO(Sec/SPII)	0.000691	0.000042	0.999086	0.000181	CS pos: 18-19. LFA-CQ. Pr: 0.9898
megahit_141355_3-1172	LIPO(Sec/SPII)	0.000691	0.000042	0.999086	0.000181	CS pos: 18-19. LFA-CQ. Pr: 0.9898
megahit_141356_3-1172	LIPO(Sec/SPII)	0.000670	0.000042	0.999098	0.000190	CS pos: 18-19. LFA-CQ. Pr: 0.9897
megahit_141436_1-1257	LIPO(Sec/SPII)	0.002637	0.000181	0.996921	0.000261	CS pos: 21-22. LAG-CG. Pr: 0.9976
megahit_141445_257-943	OTHER	0.133344	0.048484	0.009065	0.809107	
megahit_141446_52-960	SP(Sec/SPI)	0.998523	0.000317	0.000721	0.000439	CS pos: 23-24. VQA-AT. Pr: 0.9871
megahit_141446_1198-1884	OTHER	0.133344	0.048484	0.009065	0.809107	
megahit_141663_323-388	OTHER	0.110534	0.019901	0.076861	0.792704	
megahit_141681_112-531	OTHER	0.004423	0.001719	0.000578	0.993280	
megahit_141693_136-711	SP(Sec/SPI)	0.974885	0.001369	0.022835	0.000911	CS pos: 25-26. ANA-SV. Pr: 0.9061
megahit_141694_136-711	SP(Sec/SPI)	0.974885	0.001369	0.022835	0.000911	CS pos: 25-26. ANA-SV. Pr: 0.9061
megahit_141743_3-1061	OTHER	0.013454	0.015584	0.003528	0.967434	
megahit_141744_10-579	OTHER	0.037721	0.098067	0.069005	0.795207	
megahit_141744_597-1103	OTHER	0.019757	0.024474	0.002593	0.953176	
megahit_141744_1100-1891	OTHER	0.009583	0.015196	0.001868	0.973352	
megahit_141755_1-243	OTHER	0.005466	0.001615	0.002515	0.990404	
megahit_141781_1679-2260	OTHER	0.157926	0.001567	0.217799	0.622709	
megahit_141825_1839-2516	SP(Sec/SPI)	0.781434	0.007240	0.074602	0.136724	CS pos: 26-27. PQA-AN. Pr: 0.4970
megahit_141838_2849-3427	OTHER	0.002459	0.003535	0.000461	0.993545	
megahit_141839_2850-3428	OTHER	0.002501	0.003429	0.000429	0.993641	
megahit_141840_514-1698	SP(Sec/SPI)	0.775129	0.000738	0.220626	0.003506	CS pos: 22-23. TVA-QT. Pr: 0.6717
megahit_141840_1823-2404	OTHER	0.002880	0.005338	0.000355	0.991427	
megahit_141840_2504-3082	OTHER	0.002501	0.003429	0.000429	0.993641	
megahit_141856_1-267	OTHER	0.010531	0.006127	0.002965	0.980378	
megahit_141923_148-1041	OTHER	0.212915	0.013379	0.068252	0.705454	
megahit_141923_1085-1549	OTHER	0.038768	0.063356	0.001708	0.896168	
megahit_141923_1588-2163	OTHER	0.009664	0.010256	0.001412	0.978668	
megahit_141924_1-261	OTHER	0.079515	0.008215	0.015148	0.897122	
megahit_141934_750-1799	OTHER	0.014704	0.001393	0.001075	0.982828	
megahit_141934_1895-3337	OTHER	0.006284	0.009897	0.000485	0.983333	
megahit_141935_2-1216	OTHER	0.009609	0.009442	0.001564	0.979385	
megahit_141936_1-1068	OTHER	0.047145	0.006957	0.001760	0.944138	
megahit_141936_1569-2759	OTHER	0.012923	0.006672	0.003698	0.976708	
megahit_141936_2855-4297	OTHER	0.006284	0.009897	0.000485	0.983333	
megahit_141937_1-1068	OTHER	0.047145	0.006957	0.001760	0.944138	
megahit_141937_1475-2665	OTHER	0.010530	0.005459	0.002187	0.981824	
megahit_141937_2761-3444	OTHER	0.006284	0.009897	0.000485	0.983333	
megahit_141938_1-1068	OTHER	0.047145	0.006957	0.001760	0.944138	
megahit_141938_1475-2665	OTHER	0.010530	0.005459	0.002187	0.981824	
megahit_141938_2761-4203	OTHER	0.006284	0.009897	0.000485	0.983333	
megahit_141939_1-1068	OTHER	0.047145	0.006957	0.001760	0.944138	
megahit_141939_1569-2759	OTHER	0.012923	0.006672	0.003698	0.976708	
megahit_141955_1-1686	OTHER	0.002316	0.017059	0.000316	0.980309	
megahit_142014_1-372	OTHER	0.011567	0.003173	0.003846	0.981414	
megahit_142014_407-1120	SP(Sec/SPI)	0.960394	0.000213	0.037350	0.002043	CS pos: 18-19. LNA-QV. Pr: 0.5785
megahit_142015_1-372	OTHER	0.011567	0.003173	0.003846	0.981414	
megahit_142015_407-1120	SP(Sec/SPI)	0.960394	0.000213	0.037350	0.002043	CS pos: 18-19. LNA-QV. Pr: 0.5785
megahit_142015_1175-2737	OTHER	0.016641	0.000673	0.056346	0.926339	
megahit_142120_2-436	OTHER	0.005135	0.000491	0.001130	0.993244	
megahit_142122_3-986	OTHER	0.023087	0.009925	0.002183	0.964805	
megahit_142123_1997-2770	OTHER	0.004024	0.003782	0.000758	0.991436	
megahit_142123_3485-4378	OTHER	0.019997	0.002941	0.003142	0.973920	
megahit_142123_5049-7454	OTHER	0.005653	0.001316	0.001835	0.991196	
megahit_142124_3-986	OTHER	0.023087	0.009925	0.002183	0.964805	
megahit_142124_2036-2770	OTHER	0.015543	0.016772	0.001242	0.966443	
megahit_142124_3374-4378	OTHER	0.026354	0.026496	0.003790	0.943360	
megahit_142125_1997-2770	OTHER	0.004024	0.003782	0.000758	0.991436	
megahit_142125_3489-4382	OTHER	0.019997	0.002941	0.003142	0.973920	
megahit_142125_5053-7458	OTHER	0.005653	0.001316	0.001835	0.991196	
megahit_142126_3-986	OTHER	0.023087	0.009925	0.002183	0.964805	
megahit_142126_2036-2770	OTHER	0.015543	0.016772	0.001242	0.966443	
megahit_142127_77-1579	OTHER	0.005653	0.001316	0.001835	0.991196	
megahit_142128_3-986	OTHER	0.023087	0.009925	0.002183	0.964805	
megahit_142128_3378-4382	OTHER	0.026354	0.026496	0.003790	0.943360	
megahit_142129_1997-2770	OTHER	0.004024	0.003782	0.000758	0.991436	
megahit_142129_3495-4388	OTHER	0.019997	0.002941	0.003142	0.973920	
megahit_142129_5059-7464	OTHER	0.005653	0.001316	0.001835	0.991196	
megahit_142187_3-884	OTHER	0.015767	0.000534	0.001756	0.981944	
megahit_142189_39-335	OTHER	0.003899	0.000852	0.000517	0.994731	
megahit_142189_332-949	OTHER	0.008223	0.010369	0.001877	0.979531	
megahit_142204_132-467	OTHER	0.006133	0.001143	0.000617	0.992107	
megahit_142206_77-505	OTHER	0.007142	0.003705	0.001380	0.987772	
megahit_142222_3-83	OTHER	0.116018	0.109988	0.030778	0.743216	
megahit_142229_52-1284	OTHER	0.004662	0.001316	0.000909	0.993113	
megahit_142230_52-1284	OTHER	0.004662	0.001316	0.000909	0.993113	
megahit_142314_248-1228	OTHER	0.076002	0.004098	0.009828	0.910072	
megahit_142356_70-495	OTHER	0.041388	0.001538	0.003247	0.953827	
megahit_142468_399-764	OTHER	0.038616	0.069065	0.000758	0.891561	
megahit_142469_53-343	OTHER	0.001565	0.000685	0.000184	0.997565	
megahit_142474_1-363	OTHER	0.008008	0.001084	0.002981	0.987927	
megahit_142474_378-533	OTHER	0.015175	0.028004	0.004335	0.952486	
megahit_142507_908-1384	OTHER	0.011980	0.000661	0.000881	0.986477	
megahit_142512_1-1539	OTHER	0.013796	0.001003	0.001290	0.983912	
megahit_142512_1619-2746	SP(Sec/SPI)	0.945556	0.001467	0.008824	0.044152	CS pos: 23-24. VNA-LQ. Pr: 0.3894
megahit_142512_2768-3466	TAT(Tat/SPI)	0.002331	0.997026	0.000252	0.000390	CS pos: 37-38. AEA-LT. Pr: 0.4917
megahit_142513_1-1539	OTHER	0.013796	0.001003	0.001290	0.983912	
megahit_142513_1601-2746	SP(Sec/SPI)	0.745754	0.008960	0.007674	0.237612	CS pos: 29-30. VNA-LQ. Pr: 0.3080
megahit_142513_2768-3466	TAT(Tat/SPI)	0.002331	0.997026	0.000252	0.000390	CS pos: 37-38. AEA-LT. Pr: 0.4917
megahit_142515_1-807	OTHER	0.013796	0.001003	0.001290	0.983912	
megahit_142531_2-238	OTHER	0.007513	0.027710	0.006296	0.958481	
megahit_142534_224-556	OTHER	0.008122	0.025634	0.006294	0.959950	
megahit_142553_3-236	OTHER	0.002588	0.001095	0.000416	0.995901	
megahit_142557_869-1069	LIPO(Sec/SPII)	0.002977	0.000046	0.996794	0.000183	CS pos: 21-22. ASG-CS. Pr: 0.9918
megahit_142558_1123-1713	OTHER	0.014357	0.003108	0.000673	0.981862	
megahit_142566_65-358	OTHER	0.010552	0.010725	0.001731	0.976991	
megahit_142567_43-336	OTHER	0.010552	0.010725	0.001731	0.976991	
megahit_142568_48-341	OTHER	0.031410	0.002190	0.008633	0.957767	
megahit_142569_3-1397	OTHER	0.009006	0.009040	0.001655	0.980299	
megahit_142570_1-465	OTHER	0.007809	0.001129	0.000515	0.990546	
megahit_142571_3-1592	OTHER	0.009006	0.009040	0.001655	0.980299	
megahit_142572_3-1397	OTHER	0.009006	0.009040	0.001655	0.980299	
megahit_142573_3-1574	OTHER	0.009006	0.009040	0.001655	0.980299	
megahit_142575_3-1592	OTHER	0.009006	0.009040	0.001655	0.980299	
megahit_142578_1-432	OTHER	0.002248	0.000479	0.000778	0.996495	
megahit_142579_661-1146	OTHER	0.002681	0.000869	0.000294	0.996156	
megahit_142580_661-1269	OTHER	0.002681	0.000869	0.000294	0.996156	
megahit_142628_2-628	SP(Sec/SPI)	0.994615	0.000174	0.004601	0.000609	CS pos: 19-20. AFA-QT. Pr: 0.9481
megahit_142675_3-947	SP(Sec/SPI)	0.995642	0.002996	0.000728	0.000634	CS pos: 22-23. AFA-EN. Pr: 0.9946
megahit_142676_982-2064	OTHER	0.005255	0.003797	0.001614	0.989333	
megahit_142679_3-947	SP(Sec/SPI)	0.995642	0.002996	0.000728	0.000634	CS pos: 22-23. AFA-EN. Pr: 0.9946
megahit_142679_982-2064	OTHER	0.005255	0.003797	0.001614	0.989333	
megahit_142704_481-1062	OTHER	0.003070	0.001330	0.001568	0.994032	
megahit_142704_1093-2241	OTHER	0.093378	0.023475	0.029557	0.853589	
megahit_142705_481-1062	OTHER	0.003070	0.001330	0.001568	0.994032	
megahit_142705_1093-2241	OTHER	0.093378	0.023475	0.029557	0.853589	
megahit_142705_2284-2736	OTHER	0.002942	0.001368	0.000353	0.995337	
megahit_142708_9-596	OTHER	0.008302	0.001062	0.001177	0.989458	
megahit_142710_9-431	OTHER	0.005062	0.001463	0.000946	0.992529	
megahit_142721_113-1495	OTHER	0.004740	0.006575	0.000824	0.987862	
megahit_142729_105-575	OTHER	0.002169	0.001226	0.000650	0.995955	
megahit_142730_105-575	OTHER	0.002169	0.001226	0.000650	0.995955	
megahit_142730_588-737	OTHER	0.012836	0.014137	0.006799	0.966229	
megahit_142731_105-575	OTHER	0.002169	0.001226	0.000650	0.995955	
megahit_142732_105-575	OTHER	0.002169	0.001226	0.000650	0.995955	
megahit_142747_126-2216	OTHER	0.000418	0.000205	0.002638	0.996738	
megahit_142747_3396-3584	OTHER	0.002454	0.000585	0.001351	0.995610	
megahit_142748_126-1772	OTHER	0.000418	0.000205	0.002638	0.996738	
megahit_142749_126-2216	OTHER	0.000418	0.000205	0.002638	0.996738	
megahit_142749_5221-5745	LIPO(Sec/SPII)	0.040653	0.006799	0.648101	0.304447	CS pos: 18-19. ISS-CG. Pr: 0.6437
megahit_142749_5801-6178	OTHER	0.002242	0.001199	0.000337	0.996222	
megahit_142750_1-903	OTHER	0.083714	0.001241	0.003435	0.911610	
megahit_142751_126-2216	OTHER	0.000418	0.000205	0.002638	0.996738	
megahit_142752_126-2216	OTHER	0.000418	0.000205	0.002638	0.996738	
megahit_142783_45-563	OTHER	0.001891	0.000494	0.000430	0.997186	
megahit_142784_2-1141	OTHER	0.001705	0.000291	0.001245	0.996759	
megahit_142784_1612-2130	OTHER	0.001891	0.000494	0.000430	0.997186	
megahit_142807_121-1185	OTHER	0.009589	0.015376	0.000502	0.974533	
megahit_142807_1500-1889	OTHER	0.192315	0.003244	0.149205	0.655236	
megahit_142808_121-1185	OTHER	0.010366	0.011901	0.000533	0.977200	
megahit_142808_1519-1908	OTHER	0.192315	0.003244	0.149205	0.655236	
megahit_142809_63-1127	OTHER	0.009589	0.015376	0.000502	0.974533	
megahit_142809_1442-1831	OTHER	0.192315	0.003244	0.149205	0.655236	
megahit_142810_63-1127	OTHER	0.010366	0.011901	0.000533	0.977200	
megahit_142810_1461-1850	OTHER	0.192315	0.003244	0.149205	0.655236	
megahit_142816_3-671	OTHER	0.001372	0.000185	0.000708	0.997736	
megahit_142837_1-318	OTHER	0.005764	0.000805	0.000476	0.992955	
megahit_142887_68-934	OTHER	0.004860	0.001545	0.000869	0.992726	
megahit_142897_1-1476	OTHER	0.182201	0.002679	0.011881	0.803239	
megahit_143116_3-449	OTHER	0.011760	0.006823	0.001986	0.979431	
megahit_143167_48-464	OTHER	0.045397	0.019350	0.007090	0.928162	
megahit_143300_358-531	OTHER	0.030464	0.036440	0.021996	0.911100	
megahit_143335_1-1581	OTHER	0.005401	0.001784	0.001990	0.990825	
megahit_143347_1-1158	OTHER	0.002483	0.003188	0.000365	0.993964	
megahit_143348_1-1035	OTHER	0.003695	0.001638	0.000452	0.994215	
megahit_143351_117-2873	LIPO(Sec/SPII)	0.005458	0.000262	0.993239	0.001041	CS pos: 27-28. MPG-CG. Pr: 0.9880
megahit_143399_1-387	TAT(Tat/SPI)	0.139789	0.782830	0.002414	0.074967	CS pos: 48-49. AKA-GM. Pr: 0.6996
megahit_143435_3-611	OTHER	0.030448	0.013520	0.001063	0.954970	
megahit_143491_1108-3045	OTHER	0.010447	0.005566	0.001741	0.982246	
megahit_143528_1686-2399	SP(Sec/SPI)	0.877857	0.003321	0.113156	0.005666	CS pos: 30-31. SQA-QD. Pr: 0.5167
megahit_143529_1686-2096	SP(Sec/SPI)	0.877857	0.003321	0.113156	0.005666	CS pos: 30-31. SQA-QD. Pr: 0.5167
megahit_143530_1686-2399	SP(Sec/SPI)	0.877857	0.003321	0.113156	0.005666	CS pos: 30-31. SQA-QD. Pr: 0.5167
megahit_143530_2555-3571	OTHER	0.005622	0.019669	0.000603	0.974106	
megahit_143530_3584-3919	OTHER	0.006538	0.001879	0.001150	0.990433	
megahit_143531_1686-2399	SP(Sec/SPI)	0.877857	0.003321	0.113156	0.005666	CS pos: 30-31. SQA-QD. Pr: 0.5167
megahit_143531_2555-3571	OTHER	0.005622	0.019669	0.000603	0.974106	
megahit_143532_1686-2399	SP(Sec/SPI)	0.877857	0.003321	0.113156	0.005666	CS pos: 30-31. SQA-QD. Pr: 0.5167
megahit_143532_2555-3571	OTHER	0.005622	0.019669	0.000603	0.974106	
megahit_143532_3584-4534	OTHER	0.006538	0.001879	0.001150	0.990433	
megahit_143532_4559-5614	OTHER	0.011199	0.002805	0.001261	0.984735	
megahit_143546_3-314	OTHER	0.006521	0.003091	0.000370	0.990017	
megahit_143601_120-983	OTHER	0.005196	0.001063	0.000995	0.992746	
megahit_143630_92-922	OTHER	0.000570	0.000091	0.015492	0.983847	
megahit_143631_970-1956	OTHER	0.003437	0.000944	0.000749	0.994869	
megahit_143633_63-692	OTHER	0.006601	0.003651	0.001685	0.988062	
megahit_143633_779-1186	OTHER	0.005737	0.004741	0.000539	0.988983	
megahit_143654_274-1248	LIPO(Sec/SPII)	0.015811	0.000138	0.983373	0.000678	CS pos: 22-23. LNA-CA. Pr: 0.9846
megahit_143703_3-422	OTHER	0.012686	0.000622	0.001615	0.985078	
megahit_143714_65-823	OTHER	0.005068	0.001182	0.000465	0.993285	
megahit_143714_865-1548	OTHER	0.002129	0.000913	0.000226	0.996732	
megahit_143740_18-320	OTHER	0.003094	0.004122	0.002337	0.990446	
megahit_143741_3-1538	SP(Sec/SPI)	0.907291	0.002599	0.031699	0.058411	CS pos: 23-24. SRA-LD. Pr: 0.7632
megahit_143849_661-1029	OTHER	0.005447	0.007261	0.002769	0.984523	
megahit_143852_3-1421	OTHER	0.006504	0.005869	0.001131	0.986496	
megahit_143855_30-527	OTHER	0.006504	0.005869	0.001131	0.986496	
megahit_143860_1-534	OTHER	0.010864	0.003813	0.001634	0.983690	
megahit_143862_2-472	OTHER	0.006999	0.004510	0.003444	0.985048	
megahit_143865_2-670	OTHER	0.006343	0.000878	0.001347	0.991432	
megahit_143868_2-646	OTHER	0.006343	0.000878	0.001347	0.991432	
megahit_143869_3-344	OTHER	0.004639	0.002668	0.000561	0.992132	
megahit_143892_2106-3077	OTHER	0.007720	0.001589	0.001223	0.989468	
megahit_143893_58-2106	OTHER	0.005516	0.077328	0.000384	0.916772	
megahit_143893_2106-3077	OTHER	0.007720	0.001589	0.001223	0.989468	
megahit_143897_2-1051	OTHER	0.008722	0.006046	0.001144	0.984088	
